RBC,HCT,HGB,WBC,MCH,MCHC,MCV,RDW-SD,PLT,NEUT,LYMPH,MONO,EOS,BASO,count,percent,percent_cumulative
2,0,0,2,1,2,2,2,2,2,1,2,2,2,7,0.000962,91.845952
2,2,2,2,2,2,2,2,1,2,2,2,1,0,7,0.000962,91.846914
2,2,2,1,2,2,3,2,1,1,2,2,2,2,7,0.000962,91.847875
1,2,2,2,2,2,3,2,2,2,2,2,4,2,7,0.000962,91.848837
3,2,2,2,2,2,1,2,2,2,3,2,2,2,7,0.000962,91.849798
2,2,2,3,4,2,3,2,2,3,2,2,2,2,7,0.000962,91.850760
2,2,2,3,2,2,2,2,2,2,2,4,1,2,7,0.000962,91.851722
1,2,2,2,3,2,2,2,4,2,2,2,2,2,7,0.000962,91.852683
1,0,2,2,2,2,2,4,2,2,2,2,2,2,7,0.000962,91.853645
1,2,2,0,2,2,2,2,2,1,0,2,2,2,7,0.000962,91.854606
0,1,1,2,2,2,3,4,2,2,4,2,2,2,7,0.000962,91.855568
1,1,2,3,2,2,2,2,2,4,1,2,2,2,7,0.000962,91.856529
1,0,2,2,2,2,2,1,2,2,2,2,2,2,7,0.000962,91.857491
2,0,0,2,0,0,0,2,3,2,1,2,2,2,7,0.000962,91.858453
2,2,2,2,2,2,2,4,4,2,2,2,2,3,7,0.000962,91.859414
2,2,2,3,2,4,2,2,2,2,4,2,2,2,7,0.000962,91.860376
1,2,2,2,2,2,2,2,2,2,2,3,4,2,7,0.000962,91.861337
1,2,2,2,2,2,4,4,2,2,2,2,4,2,7,0.000962,91.862299
1,2,2,3,4,2,3,2,2,3,2,2,2,2,7,0.000962,91.863260
2,1,1,2,2,2,0,2,2,2,2,2,2,2,7,0.000962,91.864222
0,1,2,2,2,3,2,2,2,2,2,2,2,1,7,0.000962,91.865183
2,2,2,2,2,1,2,3,3,2,2,2,2,2,7,0.000962,91.866145
2,2,2,2,3,2,4,2,2,2,1,2,2,2,7,0.000962,91.867107
2,2,2,2,2,2,2,2,2,3,2,4,2,2,7,0.000962,91.868068
0,2,2,2,4,2,2,2,1,2,1,2,2,2,7,0.000962,91.869030
0,2,2,2,2,2,3,2,2,2,4,2,2,2,7,0.000962,91.869991
4,2,2,2,0,1,0,4,2,2,2,2,2,2,7,0.000962,91.870953
0,0,0,0,2,2,2,2,2,0,1,2,2,2,7,0.000962,91.871914
2,2,2,4,2,2,2,1,2,2,2,2,2,2,7,0.000962,91.872876
2,2,2,0,2,2,2,2,2,0,2,2,2,0,7,0.000962,91.873838
0,0,0,4,2,1,4,4,2,4,2,2,2,2,7,0.000962,91.874799
4,4,2,2,2,2,2,2,2,2,4,2,2,2,7,0.000962,91.875761
2,2,2,4,2,2,2,2,4,3,2,2,2,4,7,0.000962,91.876722
0,0,1,4,2,2,2,2,2,4,2,2,1,2,7,0.000962,91.877684
2,2,2,1,2,2,1,4,2,1,2,2,2,2,7,0.000962,91.878645
2,0,0,1,0,1,0,2,2,1,2,2,2,2,7,0.000962,91.879607
1,0,2,2,2,4,2,1,2,2,2,2,2,2,7,0.000962,91.880568
2,2,2,4,2,3,2,2,2,4,3,2,2,2,7,0.000962,91.881530
2,2,2,2,1,0,2,4,3,2,2,2,2,2,7,0.000962,91.882492
1,2,1,4,2,2,2,4,2,2,4,2,2,2,7,0.000962,91.883453
0,0,1,2,4,2,2,2,2,3,2,2,2,2,7,0.000962,91.884415
0,0,0,4,2,1,2,4,4,4,2,2,2,2,7,0.000962,91.885376
2,3,2,2,2,0,2,3,2,2,2,2,2,2,7,0.000962,91.886338
0,0,1,2,2,2,2,2,1,2,2,2,2,1,7,0.000962,91.887299
4,2,2,2,2,2,2,2,2,2,3,2,2,2,7,0.000962,91.888261
2,2,2,2,4,2,3,3,2,2,3,2,2,2,7,0.000962,91.889223
2,2,2,4,2,2,2,2,1,4,2,3,2,2,7,0.000962,91.890184
0,0,0,0,2,2,2,4,2,0,0,1,1,2,7,0.000962,91.891146
1,2,0,2,2,1,2,2,2,2,2,2,2,2,7,0.000962,91.892107
2,2,2,1,1,2,2,2,2,1,1,2,2,2,7,0.000962,91.893069
1,2,2,1,2,2,2,4,2,2,1,2,2,2,7,0.000962,91.894030
0,0,0,4,2,2,2,4,2,2,2,2,4,2,7,0.000962,91.894992
2,2,2,4,2,2,3,4,2,4,2,3,2,2,7,0.000962,91.895953
2,2,2,2,1,2,2,2,2,2,2,2,3,2,7,0.000962,91.896915
0,0,0,0,2,2,2,4,2,0,0,2,2,2,7,0.000962,91.897877
2,2,2,2,2,2,4,4,0,2,2,2,2,2,7,0.000962,91.898838
2,2,2,2,3,2,2,2,2,2,2,2,4,4,7,0.000962,91.899800
0,0,0,0,2,2,2,4,0,0,0,2,2,2,7,0.000962,91.900761
2,1,2,4,2,2,1,2,2,4,2,2,2,2,7,0.000962,91.901723
2,2,2,3,3,4,2,2,2,4,2,2,2,2,7,0.000962,91.902684
2,2,2,2,2,2,2,2,1,0,2,2,2,2,7,0.000962,91.903646
2,2,2,2,2,2,3,3,3,2,2,2,2,2,7,0.000962,91.904608
2,2,2,2,1,2,1,2,2,2,2,2,1,2,7,0.000962,91.905569
0,1,2,2,2,2,2,3,2,2,2,2,2,1,7,0.000962,91.906531
2,2,2,2,2,2,2,3,1,1,2,2,2,2,7,0.000962,91.907492
1,2,2,0,2,2,2,4,2,0,2,2,2,2,7,0.000962,91.908454
2,2,2,2,2,2,2,4,2,2,4,2,2,1,7,0.000962,91.909415
2,4,3,2,2,2,2,2,1,2,2,2,2,2,7,0.000962,91.910377
0,0,0,2,0,0,0,4,2,2,0,2,2,2,7,0.000962,91.911338
0,2,2,1,4,2,4,4,2,2,0,2,2,2,7,0.000962,91.912300
1,2,2,2,2,2,2,2,2,2,2,2,4,4,7,0.000962,91.913262
0,1,2,4,3,2,2,3,2,4,2,2,2,2,7,0.000962,91.914223
2,2,2,2,1,1,2,3,2,2,2,2,2,2,7,0.000962,91.915185
2,3,4,2,2,2,2,2,2,2,3,2,2,2,7,0.000962,91.916146
0,2,2,1,4,2,2,2,2,1,1,2,2,2,7,0.000962,91.917108
2,2,3,2,2,2,2,1,2,2,2,2,2,2,7,0.000962,91.918069
0,0,0,2,2,2,2,2,2,2,1,4,2,2,7,0.000962,91.919031
2,0,0,2,0,0,0,4,2,2,0,2,2,2,7,0.000962,91.919993
0,0,0,2,0,0,2,4,4,2,2,2,2,2,7,0.000962,91.920954
2,2,2,3,2,2,2,4,2,3,2,3,2,2,7,0.000962,91.921916
0,0,2,2,4,3,3,2,2,2,2,2,2,2,7,0.000962,91.922877
2,2,2,2,2,1,2,2,2,2,2,3,2,2,7,0.000962,91.923839
2,2,2,2,3,2,2,2,2,2,1,2,4,2,7,0.000962,91.924800
2,2,2,4,2,2,2,2,4,2,4,2,2,4,7,0.000962,91.925762
2,4,3,2,2,2,2,2,2,2,1,2,2,2,7,0.000962,91.926723
0,0,0,2,3,2,2,2,2,2,0,2,1,2,7,0.000962,91.927685
2,2,2,1,4,3,3,2,2,1,2,2,2,2,7,0.000962,91.928647
2,2,1,2,2,0,2,4,2,2,1,2,2,2,7,0.000962,91.929608
0,0,0,4,2,2,2,2,2,4,0,2,1,2,7,0.000962,91.930570
2,2,2,3,2,2,2,4,3,2,2,2,2,2,7,0.000962,91.931531
2,2,2,3,2,2,2,2,4,2,2,4,2,2,7,0.000962,91.932493
2,2,2,0,2,2,2,2,1,0,1,2,2,2,7,0.000962,91.933454
0,2,2,2,3,2,3,2,2,2,4,2,2,2,7,0.000962,91.934416
0,0,1,1,4,2,4,4,2,1,2,2,2,2,7,0.000962,91.935378
2,1,2,3,2,3,2,2,2,3,2,2,2,2,7,0.000962,91.936339
2,2,2,2,2,2,2,3,2,2,4,3,2,2,7,0.000962,91.937301
0,1,2,4,2,3,2,2,2,4,2,2,2,2,7,0.000962,91.938262
1,0,0,2,0,2,1,4,2,2,2,2,2,2,7,0.000962,91.939224
2,0,0,2,1,2,1,4,2,2,2,2,2,2,7,0.000962,91.940185
2,2,2,4,4,2,2,2,2,4,2,3,2,2,7,0.000962,91.941147
0,2,2,3,4,2,3,2,2,3,2,2,2,2,7,0.000962,91.942108
2,1,0,2,2,1,2,3,2,2,2,2,2,2,7,0.000962,91.943070
2,2,2,2,4,2,3,4,2,2,4,2,2,2,7,0.000962,91.944032
2,2,2,3,2,2,3,4,2,2,2,3,2,2,7,0.000962,91.944993
2,2,2,4,2,0,2,4,2,4,4,2,2,2,7,0.000962,91.945955
0,1,2,4,4,2,2,2,2,4,2,4,2,2,7,0.000962,91.946916
2,2,2,2,2,2,2,2,4,2,4,2,2,4,7,0.000962,91.947878
0,2,2,1,2,2,3,4,2,1,2,2,2,2,7,0.000962,91.948839
0,2,2,3,3,2,3,2,2,3,2,2,2,2,7,0.000962,91.949801
0,2,2,2,3,2,4,3,2,2,4,2,2,2,7,0.000962,91.950763
4,2,2,2,2,2,2,2,2,2,4,2,2,2,7,0.000962,91.951724
2,2,1,2,0,0,0,2,2,2,2,2,2,1,7,0.000962,91.952686
0,2,2,2,2,2,3,2,2,2,3,2,2,2,7,0.000962,91.953647
0,0,1,1,2,2,2,2,2,2,0,2,2,2,7,0.000962,91.954609
2,2,2,2,2,4,2,2,2,2,2,2,1,1,7,0.000962,91.955570
0,1,2,2,4,2,3,2,2,2,1,2,2,2,7,0.000962,91.956532
0,0,0,4,2,2,2,2,2,4,4,4,2,2,7,0.000962,91.957493
2,2,2,2,3,2,2,4,2,2,0,2,2,2,7,0.000962,91.958455
2,2,2,2,2,3,2,2,2,0,2,2,2,2,7,0.000962,91.959417
0,0,0,0,2,2,2,4,0,1,0,2,2,1,7,0.000962,91.960378
1,2,1,2,2,2,2,4,1,2,2,2,2,2,7,0.000962,91.961340
1,2,2,4,2,2,2,2,2,2,3,2,2,2,7,0.000962,91.962301
3,4,4,2,2,3,2,2,2,2,2,2,2,2,7,0.000962,91.963263
1,1,2,2,2,2,2,4,2,2,2,2,2,1,7,0.000962,91.964224
1,0,0,2,1,0,2,3,2,2,2,2,2,2,7,0.000962,91.965186
1,1,2,4,2,2,2,2,2,4,1,2,2,2,7,0.000962,91.966148
2,2,2,2,1,1,1,2,3,2,2,2,2,2,7,0.000962,91.967109
